CUI1,VER_START,VER_END,Cardinality,CUI2,Code Set,Version Month
808080,RXNORM_08AA_081112F,RXNORM_09AB_100104F,1,896218,RxNorm,2024-02-05
808081,RXNORM_08AA_081112F,RXNORM_09AB_100104F,1,896222,RxNorm,2024-02-05
808089,RXNORM_08AA_081112F,RXNORM_09AA_090706F,1,857589,RxNorm,2024-02-05
808093,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,1357868,RxNorm,2024-02-05
808097,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,349281,RxNorm,2024-02-05
808101,RXNORM_17AA_170501F,RXNORM_17AA_170501F,1,1918215,RxNorm,2024-02-05
808103,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,808101,RxNorm,2024-02-05
808107,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,808107,RxNorm,2024-02-05
808111,RXNORM_12AB_121203F,RXNORM_12AB_121203F,1,1361538,RxNorm,2024-02-05
808115,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012567,RxNorm,2024-02-05
808122,RXNORM_11AA_110705F,RXNORM_11AA_110705F,1,1116188,RxNorm,2024-02-05
808125,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,808125,RxNorm,2024-02-05
808130,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,343031,RxNorm,2024-02-05
808348,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,198706,RxNorm,2024-02-05
808353,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,1359459,RxNorm,2024-02-05
808496,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,1234884,RxNorm,2024-02-05
808500,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,1234886,RxNorm,2024-02-05
808504,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808504,RxNorm,2024-02-05
808508,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808508,RxNorm,2024-02-05
808518,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,403801,RxNorm,2024-02-05
808523,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808523,RxNorm,2024-02-05
808529,RXNORM_17AA_170905F,RXNORM_19AA_190603F,1,2173728,RxNorm,2024-02-05
808531,RXNORM_14AB_150202F,RXNORM_14AB_150202F,1,808529,RxNorm,2024-02-05
808536,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808536,RxNorm,2024-02-05
808543,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099870,RxNorm,2024-02-05
808546,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099871,RxNorm,2024-02-05
808548,RXNORM_11AA_110906F,RXNORM_11AA_111003F,1,1099678,RxNorm,2024-02-05
808550,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099679,RxNorm,2024-02-05
808563,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808563,RxNorm,2024-02-05
808566,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1242905,RxNorm,2024-02-05
808567,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1242906,RxNorm,2024-02-05
808569,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099625,RxNorm,2024-02-05
808571,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099626,RxNorm,2024-02-05
808578,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099563,RxNorm,2024-02-05
808579,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099565,RxNorm,2024-02-05
808580,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099569,RxNorm,2024-02-05
808581,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099571,RxNorm,2024-02-05
808582,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,562418,RxNorm,2024-02-05
808584,RXNORM_11AA_110906F,RXNORM_11AA_110906F,1,1149359,RxNorm,2024-02-05
808585,RXNORM_11AA_110906F,RXNORM_11AA_110906F,1,1149361,RxNorm,2024-02-05
808587,RXNORM_10AB_110404F,RXNORM_10AB_110404F,2,1099656,RxNorm,2024-02-05
808587,RXNORM_10AB_110404F,RXNORM_10AB_110404F,2,1099596,RxNorm,2024-02-05
808589,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099598,RxNorm,2024-02-05
808647,RXNORM_08AA_081112F,RXNORM_09AA_090803F,1,804544,RxNorm,2024-02-05
808651,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099681,RxNorm,2024-02-05
808652,RXNORM_13AB_131202F,RXNORM_13AB_131202F,1,562359,RxNorm,2024-02-05
808655,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099683,RxNorm,2024-02-05
808658,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099687,RxNorm,2024-02-05
808661,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099689,RxNorm,2024-02-05
808665,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1291867,RxNorm,2024-02-05
808676,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049091,RxNorm,2024-02-05
808678,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1291887,RxNorm,2024-02-05
808714,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099678,RxNorm,2024-02-05
808733,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1297967,RxNorm,2024-02-05
808738,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,1037241,RxNorm,2024-02-05
808739,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,808739,RxNorm,2024-02-05
808785,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808785,RxNorm,2024-02-05
808789,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808789,RxNorm,2024-02-05
808791,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808791,RxNorm,2024-02-05
808794,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808794,RxNorm,2024-02-05
808796,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808796,RxNorm,2024-02-05
808799,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808799,RxNorm,2024-02-05
808802,RXNORM_08AA_081112F,RXNORM_09AA_090908F,1,825003,RxNorm,2024-02-05
808804,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,808804,RxNorm,2024-02-05
808883,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,808883,RxNorm,2024-02-05
808886,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099658,RxNorm,2024-02-05
808890,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099691,RxNorm,2024-02-05
808892,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099693,RxNorm,2024-02-05
808893,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099670,RxNorm,2024-02-05
808894,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099672,RxNorm,2024-02-05
808994,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,311498,RxNorm,2024-02-05
808996,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,311511,RxNorm,2024-02-05
809046,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099766,RxNorm,2024-02-05
809048,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099787,RxNorm,2024-02-05
809050,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099853,RxNorm,2024-02-05
809052,RXNORM_10AB_110404F,RXNORM_10AB_110404F,2,1099768,RxNorm,2024-02-05
809052,RXNORM_10AB_110404F,RXNORM_10AB_110404F,2,1099772,RxNorm,2024-02-05
809129,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,2204570,RxNorm,2024-02-05
809151,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1099759,RxNorm,2024-02-05
809172,RXNORM_17AA_170905F,RXNORM_19AA_190506F,1,2168525,RxNorm,2024-02-05
809174,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,1358746,RxNorm,2024-02-05
809179,RXNORM_15AB_160404F,RXNORM_15AB_160404F,1,809179,RxNorm,2024-02-05
809205,RXNORM_17AA_170905F,RXNORM_19AA_191007F,1,2204575,RxNorm,2024-02-05
809209,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1012375,RxNorm,2024-02-05
809210,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,809322,RxNorm,2024-02-05
809211,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,308692,RxNorm,2024-02-05
809214,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,809323,RxNorm,2024-02-05
809217,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,809309,RxNorm,2024-02-05
809218,RXNORM_17AA_170905F,RXNORM_20AA_230703F,1,809212,RxNorm,2024-02-05
809219,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,809316,RxNorm,2024-02-05
809221,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,809317,RxNorm,2024-02-05
809222,RXNORM_17AA_170905F,RXNORM_20AA_230703F,1,809220,RxNorm,2024-02-05
809236,RXNORM_08AA_081112F,RXNORM_09AA_090601F,1,313913,RxNorm,2024-02-05
809283,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,348177,RxNorm,2024-02-05
809308,RXNORM_17AA_170905F,RXNORM_20AA_230703F,1,308689,RxNorm,2024-02-05
809309,RXNORM_17AA_170905F,RXNORM_20AA_230703F,1,308692,RxNorm,2024-02-05
809311,RXNORM_17AA_170905F,RXNORM_20AA_230703F,1,308694,RxNorm,2024-02-05
809313,RXNORM_17AA_170905F,RXNORM_20AA_230703F,1,308685,RxNorm,2024-02-05
809314,RXNORM_17AA_170905F,RXNORM_20AA_230703F,1,486131,RxNorm,2024-02-05
809380,RXNORM_08AA_081112F,RXNORM_09AA_090504F,1,198857,RxNorm,2024-02-05
809412,RXNORM_08AA_081112F,RXNORM_09AA_090601F,1,308235,RxNorm,2024-02-05
809414,RXNORM_08AA_081112F,RXNORM_09AA_090601F,1,308235,RxNorm,2024-02-05
809416,RXNORM_08AA_081112F,RXNORM_09AA_090601F,1,308235,RxNorm,2024-02-05
809451,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,238636,RxNorm,2024-02-05
809455,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010996,RxNorm,2024-02-05
809457,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010984,RxNorm,2024-02-05
809459,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1010950,RxNorm,2024-02-05
809466,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,755590,RxNorm,2024-02-05
809469,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1009462,RxNorm,2024-02-05
809473,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,1011703,RxNorm,2024-02-05
809519,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998704,RxNorm,2024-02-05
809539,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,1243415,RxNorm,2024-02-05
809540,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,1088800,RxNorm,2024-02-05
809543,RXNORM_17AA_170905F,RXNORM_19AB_200203F,1,809543,RxNorm,2024-02-05
809552,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,1233607,RxNorm,2024-02-05
809554,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,1243399,RxNorm,2024-02-05
809561,RXNORM_17AA_170905F,RXNORM_19AB_200302F,1,809561,RxNorm,2024-02-05
809565,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,809555,RxNorm,2024-02-05
809569,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,701476,RxNorm,2024-02-05
809571,RXNORM_08AA_081112F,RXNORM_09AA_090406F,1,237420,RxNorm,2024-02-05
809574,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,809572,RxNorm,2024-02-05
809578,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,809572,RxNorm,2024-02-05
809580,RXNORM_11AA_110606F,RXNORM_11AA_110606F,1,809536,RxNorm,2024-02-05
809586,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,995942,RxNorm,2024-02-05
809591,RXNORM_11AB_120206F,RXNORM_11AB_120206F,1,1244952,RxNorm,2024-02-05
809596,RXNORM_08AA_081112F,RXNORM_09AA_090706F,1,855918,RxNorm,2024-02-05
809600,RXNORM_08AA_081112F,RXNORM_09AA_090706F,1,855684,RxNorm,2024-02-05
809841,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1001758,RxNorm,2024-02-05
809844,RXNORM_10AA_100802F,RXNORM_10AA_100802F,1,1005705,RxNorm,2024-02-05
809859,RXNORM_15AB_151102F,RXNORM_15AB_151102F,1,809859,RxNorm,2024-02-05
809863,RXNORM_08AA_081112F,RXNORM_08AB_090302F,1,826847,RxNorm,2024-02-05
809867,RXNORM_15AB_160104F,RXNORM_15AB_160104F,1,1729336,RxNorm,2024-02-05
809873,RXNORM_08AA_081112F,RXNORM_09AB_091102F,1,809873,RxNorm,2024-02-05
810004,RXNORM_08AA_081105W,RXNORM_08AB_090302F,1,828975,RxNorm,2024-02-05
810008,RXNORM_08AA_081105W,RXNORM_08AB_090302F,1,828977,RxNorm,2024-02-05
823954,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,979466,RxNorm,2024-02-05
823958,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,979470,RxNorm,2024-02-05
823963,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,979473,RxNorm,2024-02-05
823994,RXNORM_08AB_081201F,RXNORM_09AB_100104F,1,895823,RxNorm,2024-02-05
824158,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,1101838,RxNorm,2024-02-05
824162,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1293903,RxNorm,2024-02-05
824182,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,824182,RxNorm,2024-02-05
824281,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,1039541,RxNorm,2024-02-05
824432,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,824432,RxNorm,2024-02-05
824434,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,824434,RxNorm,2024-02-05
824436,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,824436,RxNorm,2024-02-05
824438,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,824438,RxNorm,2024-02-05
824442,RXNORM_08AB_081201F,RXNORM_09AA_090406F,1,845977,RxNorm,2024-02-05
824445,RXNORM_08AB_081201F,RXNORM_09AA_090406F,1,845978,RxNorm,2024-02-05
824448,RXNORM_08AB_081201F,RXNORM_09AA_090406F,1,845987,RxNorm,2024-02-05
824458,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,1037367,RxNorm,2024-02-05
824468,RXNORM_12AA_120904F,RXNORM_12AA_120904F,1,1308373,RxNorm,2024-02-05
824471,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998726,RxNorm,2024-02-05
824483,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1089788,RxNorm,2024-02-05
824485,RXNORM_13AA_130903F,RXNORM_13AA_130903F,1,1435853,RxNorm,2024-02-05
824487,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1292342,RxNorm,2024-02-05
824488,RXNORM_11AB_120103F,RXNORM_11AB_120103F,1,1242502,RxNorm,2024-02-05
824537,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1098222,RxNorm,2024-02-05
824540,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1098224,RxNorm,2024-02-05
824542,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,829894,RxNorm,2024-02-05
824544,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1098225,RxNorm,2024-02-05
824550,RXNORM_11AB_120402F,RXNORM_11AB_120402F,1,848932,RxNorm,2024-02-05
824553,RXNORM_17AA_170905F,RXNORM_19AA_190506F,1,2167737,RxNorm,2024-02-05
824555,RXNORM_08AB_081201F,RXNORM_09AA_090406F,1,847360,RxNorm,2024-02-05
824557,RXNORM_08AB_081201F,RXNORM_09AA_090504F,1,849082,RxNorm,2024-02-05
824568,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,1357936,RxNorm,2024-02-05
824584,RXNORM_11AB_120305F,RXNORM_11AB_120305F,1,731538,RxNorm,2024-02-05
824595,RXNORM_08AB_081201F,RXNORM_09AA_090908F,1,824595,RxNorm,2024-02-05
824868,RXNORM_08AB_081201F,RXNORM_09AA_090706F,1,855162,RxNorm,2024-02-05
824872,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,1037369,RxNorm,2024-02-05
824874,RXNORM_08AB_081201F,RXNORM_09AA_090406F,1,847362,RxNorm,2024-02-05
824881,RXNORM_17AA_170905F,RXNORM_18AB_190401F,1,824881,RxNorm,2024-02-05
824892,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049098,RxNorm,2024-02-05
824896,RXNORM_09AB_100301F,RXNORM_09AB_100301F,1,905313,RxNorm,2024-02-05
824909,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,996580,RxNorm,2024-02-05
824914,RXNORM_12AA_120507F,RXNORM_12AA_120507F,1,1294350,RxNorm,2024-02-05
824943,RXNORM_08AB_081201F,RXNORM_09AA_090504F,1,261115,RxNorm,2024-02-05
824965,RXNORM_08AB_081126W,RXNORM_09AA_090803F,1,860803,RxNorm,2024-02-05
824970,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,996584,RxNorm,2024-02-05
824972,RXNORM_08AB_081201F,RXNORM_09AA_090803F,1,858603,RxNorm,2024-02-05
824975,RXNORM_08AB_081201F,RXNORM_09AA_090803F,1,858605,RxNorm,2024-02-05
824979,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,1357938,RxNorm,2024-02-05
824992,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,824992,RxNorm,2024-02-05
824997,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,824997,RxNorm,2024-02-05
825001,RXNORM_15AB_160201F,RXNORM_15AB_160201F,1,825001,RxNorm,2024-02-05
825009,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998277,RxNorm,2024-02-05
825012,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998278,RxNorm,2024-02-05
825014,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998270,RxNorm,2024-02-05
825016,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998272,RxNorm,2024-02-05
825017,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998273,RxNorm,2024-02-05
825018,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998274,RxNorm,2024-02-05
825019,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998275,RxNorm,2024-02-05
825020,RXNORM_10AA_100706F,RXNORM_10AA_100706F,1,998276,RxNorm,2024-02-05
825030,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1098913,RxNorm,2024-02-05
825033,RXNORM_10AB_110404F,RXNORM_10AB_110404F,1,1098916,RxNorm,2024-02-05
825144,RXNORM_08AB_081201F,RXNORM_09AA_090406F,1,705907,RxNorm,2024-02-05
825146,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,705904,RxNorm,2024-02-05
825149,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,995205,RxNorm,2024-02-05
825153,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,1658174,RxNorm,2024-02-05
825153,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,825160,RxNorm,2024-02-05
825153,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,825157,RxNorm,2024-02-05
825153,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,1658163,RxNorm,2024-02-05
825156,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,1658165,RxNorm,2024-02-05
825156,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,825161,RxNorm,2024-02-05
825156,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,1658167,RxNorm,2024-02-05
825156,RXNORM_15AA_150706F,RXNORM_15AA_150706F,4,1658175,RxNorm,2024-02-05
825174,RXNORM_13AB_140407F,RXNORM_13AB_140407F,1,243670,RxNorm,2024-02-05
825178,RXNORM_13AB_140407F,RXNORM_13AB_140407F,1,825181,RxNorm,2024-02-05
825183,RXNORM_10AA_100907F,RXNORM_10AA_100907F,1,825183,RxNorm,2024-02-05
825196,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049642,RxNorm,2024-02-05
825200,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049625,RxNorm,2024-02-05
825204,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049650,RxNorm,2024-02-05
825209,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049640,RxNorm,2024-02-05
825215,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049647,RxNorm,2024-02-05
825219,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049637,RxNorm,2024-02-05
825223,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049272,RxNorm,2024-02-05
825228,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049235,RxNorm,2024-02-05
825232,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049216,RxNorm,2024-02-05
825236,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049223,RxNorm,2024-02-05
825240,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1050496,RxNorm,2024-02-05
825244,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1050490,RxNorm,2024-02-05
825248,RXNORM_08AB_081201F,RXNORM_09AA_090706F,1,857136,RxNorm,2024-02-05
825256,RXNORM_08AB_081201F,RXNORM_09AA_090706F,1,857133,RxNorm,2024-02-05
825260,RXNORM_08AB_081201F,RXNORM_09AA_090706F,1,857130,RxNorm,2024-02-05
825316,RXNORM_16AB_161205F,RXNORM_16AB_161205F,1,825316,RxNorm,2024-02-05
825337,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,312132,RxNorm,2024-02-05
825340,RXNORM_10AB_110502F,RXNORM_10AB_110502F,1,207243,RxNorm,2024-02-05
825404,RXNORM_08AB_081203W,RXNORM_09AA_090803F,1,861064,RxNorm,2024-02-05
825406,RXNORM_08AB_090105F,RXNORM_08AB_090302F,1,808531,RxNorm,2024-02-05
825417,RXNORM_10AA_101004F,RXNORM_10AA_101004F,1,1037243,RxNorm,2024-02-05
825431,RXNORM_08AB_090105F,RXNORM_09AA_090803F,1,861066,RxNorm,2024-02-05
825435,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,657652,RxNorm,2024-02-05
825439,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,544754,RxNorm,2024-02-05
825442,RXNORM_13AA_130603F,RXNORM_13AA_130603F,1,1425951,RxNorm,2024-02-05
825444,RXNORM_13AA_130603F,RXNORM_13AA_130603F,1,1425967,RxNorm,2024-02-05
826002,RXNORM_11AB_111205F,RXNORM_11AB_111205F,1,1234878,RxNorm,2024-02-05
826006,RXNORM_12AA_120604F,RXNORM_12AA_120604F,1,1297969,RxNorm,2024-02-05
826011,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1666317,RxNorm,2024-02-05
826013,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1666311,RxNorm,2024-02-05
826015,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1666317,RxNorm,2024-02-05
826017,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1666311,RxNorm,2024-02-05
826019,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1666317,RxNorm,2024-02-05
826023,RXNORM_15AA_150908F,RXNORM_15AA_150908F,1,1666317,RxNorm,2024-02-05
826062,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091225,RxNorm,2024-02-05
826064,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091226,RxNorm,2024-02-05
826067,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091167,RxNorm,2024-02-05
826069,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091182,RxNorm,2024-02-05
826080,RXNORM_10AB_110207F,RXNORM_10AB_110207F,1,1091197,RxNorm,2024-02-05
826085,RXNORM_17AA_170905F,RXNORM_20AA_200803F,1,1357883,RxNorm,2024-02-05
826138,RXNORM_15AA_150803F,RXNORM_15AA_150803F,1,1661352,RxNorm,2024-02-05
826140,RXNORM_15AA_150803F,RXNORM_15AA_150803F,1,1661352,RxNorm,2024-02-05
826313,RXNORM_15AA_150803F,RXNORM_15AA_150803F,1,1661332,RxNorm,2024-02-05
826315,RXNORM_15AA_150803F,RXNORM_15AA_150803F,1,1661352,RxNorm,2024-02-05
826582,RXNORM_15AA_150803F,RXNORM_15AA_150803F,1,1661332,RxNorm,2024-02-05
826584,RXNORM_15AA_150803F,RXNORM_15AA_150803F,1,1661352,RxNorm,2024-02-05
826594,RXNORM_08AB_090105F,RXNORM_09AA_090504F,1,834133,RxNorm,2024-02-05
826599,RXNORM_14AA_140505F,RXNORM_14AA_140505F,1,826599,RxNorm,2024-02-05
826602,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,995426,RxNorm,2024-02-05
826603,RXNORM_10AA_100607F,RXNORM_10AA_100607F,1,995427,RxNorm,2024-02-05
826659,RXNORM_11AA_110705F,RXNORM_11AA_110705F,1,1114342,RxNorm,2024-02-05
826778,RXNORM_08AB_090105F,RXNORM_09AA_090406F,1,845988,RxNorm,2024-02-05
826781,RXNORM_08AB_090105F,RXNORM_09AA_090406F,1,845990,RxNorm,2024-02-05
826843,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,801054,RxNorm,2024-02-05
826844,RXNORM_15AB_151102F,RXNORM_15AB_151102F,1,826844,RxNorm,2024-02-05
826846,RXNORM_12AB_121105F,RXNORM_12AB_121105F,1,1359443,RxNorm,2024-02-05
826847,RXNORM_15AB_151102F,RXNORM_15AB_151102F,1,826847,RxNorm,2024-02-05
826850,RXNORM_08AB_090105F,RXNORM_09AA_090406F,1,846134,RxNorm,2024-02-05
826853,RXNORM_08AB_090105F,RXNORM_09AA_090406F,1,846136,RxNorm,2024-02-05
826911,RXNORM_15AB_151102F,RXNORM_15AB_151102F,2,1000479,RxNorm,2024-02-05
826911,RXNORM_15AB_151102F,RXNORM_15AB_151102F,2,1718991,RxNorm,2024-02-05
826912,RXNORM_15AB_151102F,RXNORM_15AB_151102F,1,826912,RxNorm,2024-02-05
826938,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977925,RxNorm,2024-02-05
826939,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977917,RxNorm,2024-02-05
826981,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977904,RxNorm,2024-02-05
826982,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,977876,RxNorm,2024-02-05
827000,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978736,RxNorm,2024-02-05
827001,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978737,RxNorm,2024-02-05
827003,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978735,RxNorm,2024-02-05
827069,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978757,RxNorm,2024-02-05
827099,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978727,RxNorm,2024-02-05
827129,RXNORM_10AA_100503F,RXNORM_10AA_100503F,1,978739,RxNorm,2024-02-05
827161,RXNORM_10AB_101206F,RXNORM_10AB_101206F,1,1049576,RxNorm,2024-02-05
